4.2050154014208E-02;-7.5998397295211E-02;-9.1757848072154E-01;-1.3392974352733E-01;1.4341225282472E-01;7.7103564741778E-01;0.001
-1.5342195519208E+00;6.2146836473119E-01;-2.7599467737205E+00;-1.2394941193290E-01;-2.0651981675321E-01;1.4199171252963E-02;0.001
2.5296855022295E-01;1.3074907475070E-01;-2.9329752809349E-01;-4.2234530338906E-01;-6.1487862886874E-01;1.8138692546174E-01;0.001
-2.0138486163403E-01;1.1889962645005E-01;2.0212114150189E-02;3.0415944341421E-01;3.9992945432989E-01;5.1544392104456E-01;0.001
-2.9653873587005E-01;-3.4198536482792E-02;2.9439088503667E-01;-5.4666196541379E-01;8.8725389347002E-02;5.6125110815552E-01;0.001
5.8113557623135E-01;9.0343985748546E-02;-4.0506978665639E-01;-7.9452053766642E-02;-2.8011743851799E-02;-8.0970087747793E-02;0.001
2.6172014644472E-01;6.7562136960652E-01;-1.0968036508317E-01;2.5325251943128E-01;2.4739347449394E-01;6.8792485633096E-01;0.001
1.8746564172284E-01;-2.8172982395400E-01;-8.9380941973386E-01;-6.8944143336193E-01;-1.1307667056718E-01;-2.0073791814161E-01;0.001
-3.6238719978791E-01;-6.8609604949616E-01;2.1325317762148E-01;-8.0334843630927E-01;5.0819349467998E-02;4.2934286401285E-01;0.001
-2.9875220613513E-01;5.5388637415807E-01;-3.1524407602090E-01;-3.4423550228932E-01;6.3991271083944E-01;2.4894855178099E-01;0.001
-6.6696377667586E-02;-6.6092113190057E-01;-4.1560348642611E-01;-6.5408925574019E-01;-5.0704969918756E-01;-1.6352983920089E-01;0.001
-1.7784070980692E-01;-5.2961236152303E-01;2.0684518644036E-02;2.3881608912019E-01;1.0863887150215E-01;3.8391544239635E-01;0.001
-1.4161028608487E-01;-3.4348908493382E-01;2.9417965024658E-01;-8.4395318628111E-02;7.4981090986330E-02;-8.5981708697560E-01;0.001
6.5049954914602E-01;-9.0953518120005E-01;2.4791790281664E-01;-4.9119959056444E-01;1.7429871578320E-01;2.0096938470206E-01;0.001
2.0262889659734E-01;-4.6718421199714E-01;-5.5615333635787E-01;-6.3577700699958E-01;6.1366520664914E-02;-4.4717222843360E-01;0.001
-1.2919357768319E-01;-9.5134455591402E-01;5.2645977858195E-01;2.6357379350250E-01;-5.3214150532041E-01;5.9821560616173E-01;0.001
-8.9219167619031E-01;3.9274098699096E+00;5.6067197299750E-01;2.1871800251933E-01;1.2501844603667E-01;-1.1202706110020E-01;0.001
1.0891064048189E-01;-6.8823634661880E-02;9.0610395152747E-02;2.3062864613691E-01;5.8678498406545E-01;-5.5644188486778E-01;0.001
-5.2436972026126E-02;1.5357845417175E+00;9.2175673901125E-01;-5.2359142366356E-02;9.2759684741658E-02;6.6950830453756E-01;0.001
-3.3774986768077E-02;-7.2716858640311E-01;-3.0961360881553E-01;-2.1135647851230E-01;3.0933787486076E-01;3.5061308690490E-02;0.001
1.4350759858162E-01;7.3164357484397E-01;2.6893780938608E-01;-3.3272300189948E-01;3.5606781962298E-01;-9.8385763957834E-04;0.001
2.7488067494713E-01;-1.4710643631080E-01;-1.9368322137033E-01;9.0367808305999E-01;1.2658805432779E-01;2.7912457929100E-01;0.001
-3.9872190308780E-01;-6.0728437878837E-01;-1.9705170411918E-01;3.6343871277612E-01;5.4795801841869E-01;2.4915404777939E-01;0.001
-2.0727642054993E-01;2.0450001967180E-02;2.8597792210608E-01;-8.1920982014413E-01;3.2287588492675E-01;7.0491261342309E-01;0.001
-2.8997030826521E-01;2.7997444426490E-01;-6.0945209951450E-01;-4.3313188957798E-01;2.6022843610506E-01;7.2483233727983E-01;0.001
2.4149295023047E-01;-3.8041209429668E-01;-4.4016851571112E-01;1.1407893637505E-01;3.6846692181531E-01;3.5672286527266E-01;0.001
8.8771742280037E-02;-7.2151584633658E-01;5.8652374989526E-01;-3.2669824249467E-01;-7.9466915207328E-01;2.2955396650338E-01;0.001
1.4860985209050E-02;-2.0973640431530E-01;2.3914036147829E-01;2.4070414680220E-01;-4.0400328547644E-01;2.8603079106978E-01;0.001
1.8392943980497E-01;-1.1221761584504E+00;6.0771454040177E-01;-7.0141337715301E-01;3.0951265528343E-01;3.7004096655666E-02;0.001
4.1363469976192E-01;1.3531180669345E+00;4.2667667651587E-01;1.7768463002836E-01;2.0017617678906E-01;2.2668793345372E-01;0.001
-4.5667346528687E-01;-6.3386187126451E-01;-9.3009958606797E-01;1.2814561395557E-03;3.3757649228754E-01;1.5111067218064E-01;0.001
1.6285793007434E-01;-4.0658672018318E-01;2.9388709451045E-01;-4.7196671996546E-01;1.5353628226415E-02;-9.4526116494280E-01;0.001
6.2502844487381E-02;2.2624371156409E-01;-1.9186984501936E-01;-7.8850718456921E-02;-4.1697605281940E-01;-3.2954489520210E-01;0.001
-7.6096782092001E-01;2.2955702547468E-01;-6.3237021536969E-01;4.1328272495119E-01;-4.6826642821470E-01;4.7835975242362E-01;0.001
-1.5330906957723E-01;-3.4540125994471E-01;7.1842310995412E-01;-2.1025545445222E-01;1.9071735051969E-02;5.4710035586078E-02;0.001
6.4283278434516E-01;-6.7511447913447E-01;-3.6254997944223E-01;5.0832690179340E-01;-6.3405088413461E-01;-9.1880654173419E-02;0.001
-1.0879805942714E-01;1.8789387333021E-01;1.1441467788578E-01;8.6345489072361E-01;3.8864945541620E-01;-1.0870646763437E-01;0.001
-1.5549047826369E-03;1.6555031562628E-01;-5.8270481128865E-03;9.1033168529809E-02;2.1537451084018E-01;1.6756749140488E-01;0.001
-1.4639890648553E-01;-7.4532263043767E-01;-1.6262408835859E+00;2.1888833230984E-01;-2.4858188376627E-01;2.8165676259526E-03;0.001
-8.1164034172517E-01;2.0111283058799E-01;-1.5956394276002E+00;-1.2865596264945E-01;-2.5072582510745E-01;3.1333898459391E-01;0.001
-1.0494982317564E+00;-2.9877664099200E-01;1.1061689282184E-01;2.8074140363503E-01;-1.8375716941698E-01;-6.3740781970643E-01;0.001
1.2796129294551E-01;-3.1606504150261E-01;-8.0013664551550E-02;-1.0305975631892E+00;1.3776150518483E-02;-9.1525838249230E-02;0.001
-3.1371222906878E-01;8.4545245555526E-01;1.4601409398466E+00;-2.3219952561996E-01;4.6760819874993E-01;-1.0167186306673E-01;0.001
5.9182008199071E-02;7.5622053618180E-03;2.5378288260564E-02;-1.5617192718426E-02;-1.4956325700154E-01;-2.8444517941620E-01;0.001
3.0179328260423E-01;-2.1693784625566E-01;3.8612730816858E-01;-2.0437645623774E-01;4.3737993320669E-01;7.3295337991491E-01;0.001
3.3162529652730E-01;-1.1105012374563E+00;-5.9789023310621E-01;1.1363614958020E-03;2.0638259810836E-02;-4.6114323670386E-01;0.001
1.4054220159202E+00;-7.9952182008284E-01;1.4398540461051E-01;2.0271120804543E-01;1.6471598126359E-01;-3.7882663630211E-01;0.001
-7.6955477446603E-01;-1.1263405556129E+00;9.8308907074545E-01;9.7633274541841E-02;2.3436700125403E-02;3.2628601181988E-01;0.001
-3.0577241392873E-01;2.5222642273802E-01;-3.5832653970771E-02;-5.1177910108587E-01;3.5181229305584E-01;2.4915021978396E-02;0.001
2.2279668880320E-01;1.5936133672121E-01;-2.4589556706798E-01;5.2093782457000E-01;2.0277540140811E-01;3.1180673472413E-01;0.001
-4.7103468274480E-03;1.4173817613747E-01;7.3744537914311E-02;-3.0280098561133E-01;2.8418862133464E-01;-6.7406423266896E-01;0.001
-3.2794509716003E-01;1.9462203479103E-01;1.0497438493631E-03;-5.5462185475543E-01;-4.3175261423197E-01;4.7882828819640E-01;0.001
3.6655428695782E-01;9.6484665243097E-01;1.0618771172553E+00;3.4026052633385E-01;4.6158174115847E-01;-4.1088418956904E-01;0.001
1.2403346409855E+00;-2.7982530325304E-01;-8.3382727879989E-01;-1.1454399984818E-02;9.0412052498387E-02;-1.5215820827405E-01;0.001
1.6769306137690E+00;2.8492825970042E-01;6.9832397396256E-01;9.4302048716628E-02;-4.3794242552341E-01;-3.4250349976191E-01;0.001
1.1021514997886E-01;2.6441997022304E-01;-3.7542979444174E-02;-3.1232166307981E-01;-1.4162405995698E+00;-1.8846953581037E-02;0.001
2.1309292051967E+00;2.2743599344929E+00;-6.1044665280290E-01;2.7534374337475E-01;-9.8430056266818E-02;-2.9313389895819E-01;0.001
4.5526148566845E-01;-7.1926244065772E-01;-1.5962097331535E-01;-3.0092948167164E-01;-2.4149548335001E-01;7.7330701185988E-01;0.001
5.0092890394889E-01;1.2129843301965E-01;6.0682957259346E-01;-1.9740106860179E-02;1.9908146036657E-01;-6.3697040534904E-03;0.001
-4.2047217110573E-01;-1.0744475258077E+00;4.7597907918297E-01;-1.8767292149496E-01;-1.5718966450606E-01;3.2309541582311E-02;0.001
-2.5723898805802E-01;2.4353777360193E-01;-1.2299289762003E-01;3.8418538385518E-01;1.4771923763302E-01;5.8720396399915E-02;0.001
1.6661049586403E-02;-4.9198335362176E-01;-7.8000477656011E-01;-1.9051279255727E-01;1.4408064748626E-01;2.2165246121933E-01;0.001
-6.2222049035962E-02;3.6369251356268E-01;-1.1644411781270E-01;-8.4081107382472E-01;-1.3760850110806E-01;-2.1868551885529E-01;0.001
1.1425617046255E+00;-4.5548224109152E-01;7.6686947158811E-01;1.8497317967312E-01;4.5161042691708E-01;2.0921059952616E-01;0.001
-1.7300323593574E-01;6.0744052417823E-01;7.9123712703198E-01;-5.1964670079075E-01;8.8377399208922E-02;8.2479151107253E-01;0.001
-7.4553443237557E-01;-1.7684435868063E+00;1.5834001242301E-01;-1.0744544166433E-01;1.7376141322150E-01;-2.8340087903563E-01;0.001
-8.4587565437892E-01;2.1225536134751E-01;-9.5309102313053E-02;-2.5451568075665E-01;-1.7717000981871E-01;-2.2545612580012E-01;0.001
-3.0194781376521E+00;3.5796069939538E+00;4.9995578910730E+00;1.2351768660623E-01;-3.5643371036552E-02;-2.9118046781057E-01;0.001
-2.3674762173568E-02;2.5065800031680E-01;4.1693879410380E-01;8.3651066814735E-01;-3.8064123696476E-01;6.9485146148123E-01;0.001
-2.7382176559578E-01;-5.9662014777701E-01;2.3903420579361E-01;-2.4799737277537E-01;-8.7148818893371E-01;-1.6862592123091E-01;0.001
-1.7382037391066E-01;4.8768977235790E-01;-2.4250608673907E-01;-4.3753519262203E-01;-4.1931416062392E-01;4.4353206600523E-02;0.001
-1.4886716227324E+00;-4.2315837431853E-01;4.4855871545384E-01;-4.7697549884206E-01;-2.8471263183536E-01;-2.7656626171520E-01;0.001
-2.6949669566595E-01;-3.8805065839866E-01;5.1457247144833E-01;5.0974998384091E-01;-8.9089253106147E-02;-6.7242065432437E-03;0.001
7.1487802648110E-02;4.6282133828745E-01;1.4784202451999E-02;4.3059074308146E-02;-4.4359996743046E-01;2.4202643218336E-01;0.001
-2.9732080917401E-01;-7.2682624223131E-01;7.7087874564403E-03;5.0263721389101E-01;6.7073913616838E-01;-2.0500526085421E-01;0.001
-4.6455045695454E-01;6.7957222264155E-01;4.2996457376861E-02;-3.0598587963605E-01;2.2142924945448E-01;4.3830784240569E-01;0.001
-8.3676685587086E-01;6.4511215250780E-01;-8.0233179825433E-01;-1.9102894371301E-01;-4.5520236718600E-01;-3.9022712844098E-01;0.001
-7.8100910870597E-03;2.5454503717315E-01;-1.1801556791867E-01;2.9924753363824E-01;-1.7426139618525E-01;-1.1446961309092E+00;0.001
3.5601901890525E-01;-5.3085249992145E-01;7.2239899978044E-01;-5.4412083570074E-01;-9.1096968223310E-02;-2.0915961300433E-01;0.001
-2.4216844272052E-01;2.5754426064639E-02;-4.0874689179765E-01;-1.9187573664492E-01;1.3174329353005E-01;7.4759493750347E-01;0.001
-4.0251928183432E-01;3.1875014652625E-01;-6.5697068320567E-01;-9.1781816222897E-02;-2.2676701659579E-01;5.5392322440850E-01;0.001
5.3123167890586E-01;-6.1616538758317E-01;1.0263087208219E-01;4.4193583306685E-01;1.2652518451205E-01;7.9601412659320E-01;0.001
-1.5768732512826E-01;-5.2878620152466E-01;-3.9919882212785E-01;-1.5399491082464E-01;8.4119426676850E-01;1.5781976684576E-01;0.001
-2.2655244803568E-01;7.9824050266995E-01;-6.9808094924548E-01;-4.0208856326731E-02;4.2922623968585E-01;4.6055564693964E-01;0.001
1.4433728466258E-01;-4.1434609185551E-01;1.7065498548150E-01;3.5848206499536E-01;5.2396494071567E-01;1.4895910044321E-01;0.001
-3.5943150239378E-01;1.1617007513073E-02;2.4729225727152E-01;1.1035323547884E-02;7.0356485354487E-01;-4.4759621271419E-01;0.001
-6.0219462880480E-01;-2.2761152923911E-01;-6.8234332848572E-01;-1.2709840081743E-02;-1.6075615397732E-01;-4.8243655249460E-01;0.001
-4.4809027289550E-01;1.0528020419341E+00;-6.2370432492242E-01;3.7446200386194E-01;1.2578247019102E-01;3.4819272552695E-01;0.001
-2.0575209845413E-02;7.9785008115658E-02;3.7112460501824E-02;6.4002715799675E-01;-8.0894879050453E-02;8.6727302858568E-01;0.001
-4.2717398495750E-02;-3.4108319095486E-01;3.7218205721974E-02;1.6306494895859E-01;-7.2425046338932E-01;8.4028316528060E-01;0.001
-4.0238182641024E-01;-1.2738108165851E-01;-1.0689240588885E-01;1.8641520742966E-01;-2.3349978245011E-01;-4.5628804020113E-01;0.001
7.2168999385360E-01;4.6848734462390E-01;-3.1469144805199E-01;4.9187061650639E-02;-1.5386957003360E-01;2.0792736222714E-02;0.001
6.3653384330529E-02;-9.5848965443742E-03;4.0411894232810E-01;-6.3558379865369E-01;-1.4109656040227E-02;-1.3849042478674E-01;0.001
-1.2343102716065E-01;-9.4530297884541E-02;1.5497291930869E-01;1.0012465776582E-01;-2.5302895571504E-01;6.8569071960355E-01;0.001
2.0325444909676E-02;-6.8583050096381E-01;7.3415487746151E-02;6.4442291443904E-01;-4.4856154595106E-01;2.0063386683074E-01;0.001
1.8155375249990E-01;-5.9587623225017E-01;-1.5257085429269E-01;-5.6127444649852E-01;4.8293103256756E-01;6.2035844319385E-01;0.001
-4.3833504680547E-01;-1.8329127894368E-01;-2.2802592325911E+00;-3.4692927491496E-02;2.7719248728439E-01;2.5669381050622E-01;0.001
1.3454578817245E-01;2.1612644225708E-01;-2.7370535086622E-01;4.9097892965630E-02;-3.7959201991036E-01;-6.0627639453086E-01;0.001
-8.8665533100207E-03;-6.2070700584887E-01;9.1978183950459E-01;-2.6354524763598E-01;3.5824050832887E-01;-3.8608262270761E-01;0.001
1.7801118023542E-02;5.5907812129434E-02;5.0094765917576E-02;-7.5555066880501E-01;-6.5595294035388E-01;-1.6114191506870E-01;0.001
4.7575616232451E-02;-2.1634039508264E-02;2.0452079969506E-01;2.4872441922335E-01;-1.1784145554691E-01;-9.8418939511080E-01;0.001
-2.7742916680092E+00;7.7087646076510E+00;2.9271730055981E+00;-2.8489820379475E-01;-3.5501586696391E-02;-2.7922502298104E-02;0.001
-5.1388042343895E-01;-3.3381577698951E-01;1.7970499933199E-01;-2.7259611107477E-01;2.7349607158522E-01;8.4708032229250E-01;0.001
4.5302345041516E-01;2.5164199446790E-01;8.8678948190620E-01;4.6160015208220E-01;1.6370883676418E-01;1.7421632160998E-01;0.001
-5.6464495673988E-01;1.0805811657570E-01;-6.7554308254778E-01;-6.5975838839077E-01;-6.8903512847323E-02;-5.7416208491866E-01;0.001
-3.4497220571320E-01;-1.0660592187442E-02;-9.4256126691990E-03;-8.3870406690971E-01;6.7048701479718E-01;1.7122394609704E-01;0.001
2.4295176374927E-01;7.1340095022092E-01;-6.3091014306022E-01;3.9929876290457E-01;-1.3206323597954E-01;4.6111762990629E-01;0.001
1.9059102361524E+00;-5.8262897047875E+00;-1.3452343235301E+00;1.7533331756065E-01;8.8013271047425E-02;1.7397932677327E-01;0.001
1.3683370594627E+00;-5.0562840356870E-01;-4.9259716849571E-01;-1.1011954981830E-01;-4.3053978420989E-01;-1.3060591055031E-01;0.001
-1.7690794263977E-01;1.5829114621288E-01;-1.1754460724475E+00;4.2337145354922E-02;-2.9765590923471E-01;-9.3555149238245E-02;0.001
-6.7756095997367E-01;8.6840160166851E-01;9.0053714493327E-01;2.5998523816257E-01;1.2012291829050E-02;-5.3077626124439E-01;0.001
2.7934239363037E-01;-3.6009058800715E-01;-9.7237968691233E-02;3.1117020013849E-01;1.3869539207572E-01;5.1261039293140E-01;0.001
1.6974077573935E-01;1.2786210886151E-01;-2.5122907924557E-01;-4.1825443869087E-01;6.9179275641498E-01;5.9231337653523E-01;0.001
-3.5942706657761E-02;-5.4655774594145E-02;-1.9061159533088E-01;-3.7792652650917E-01;-1.2930496635260E-01;-7.0310805549751E-01;0.001
-1.2630982397476E+00;-1.0811217693023E+00;-2.4431538433625E+00;-2.3446291736991E-01;-2.7323421445099E-01;6.7416713877928E-02;0.001
-7.3773081771888E-01;-1.5111546068779E+00;9.9067361691585E-01;-2.3954245937367E-01;-2.7099947187995E-01;2.4915708746797E-01;0.001
-4.8935384169078E-01;1.0740311325093E-01;1.8466193759210E-01;7.0090048695887E-01;1.7093957933274E-01;-4.0732306439838E-01;0.001
-1.3247582812198E-01;2.0142175735162E-01;2.9437032777466E-01;9.0005583285796E-02;-2.8387115058712E-01;-8.7559202475663E-01;0.001
-4.5980684576544E-01;4.2526529428487E-02;9.5774041604870E-03;-1.7621800851314E-01;-3.4053820222951E-01;4.9180833921666E-02;0.001
5.2089456024724E-01;5.0060639304605E-04;-1.7482327918898E-01;1.6262965434780E-01;-4.0049680295792E-01;-1.6271239404282E-01;0.001
-2.3608646358574E-01;-4.3410906802612E-01;3.4014442752045E-01;4.2707364384461E-02;3.7675971912269E-01;-4.6683357975905E-01;0.001
4.6733209745995E-01;6.1924336325581E-01;4.6811134703167E-02;-1.8271786485236E-01;-3.2832334184540E-01;-1.2250567884524E-01;0.001
-2.1591660891881E+00;-4.7759512314654E-01;-9.2877076133121E-01;-3.0704107779170E-01;2.8981306498644E-01;1.0826619297764E-01;0.001
1.7955750620060E-02;-1.0859150550183E-02;1.1817391588371E-01;5.0952775818452E-01;8.9177358446544E-01;-4.6808402784010E-01;0.001
-1.1661245556693E-01;7.5686319883757E-01;9.6605807242745E-01;1.8341711076362E-01;8.3521212949080E-01;-4.4919800120857E-01;0.001
2.9629091245909E-01;-1.7914948976999E-01;4.6090023089835E-01;-1.1301620018475E-01;1.8168628017526E-01;4.7470131945781E-01;0.001
1.1632383188224E-01;-1.2657213397949E-01;-3.2875716792955E-02;2.0957982140702E-01;2.0506945766023E-01;2.0421010321560E-01;0.001
1.8291494988602E-01;-3.1617910562214E-02;-4.4085544410457E-01;3.8671592943793E-01;-9.6924045605658E-02;-2.3094148966241E-01;0.001
-3.3662904820279E-01;1.8496340368626E-01;3.3454631177946E-02;-4.8202277295853E-01;6.9151595803486E-01;8.9460031538837E-01;0.001
3.5703208845491E-01;-4.4459353492575E-02;1.9490457516423E-01;2.6744672314762E-01;5.5755334438453E-01;-7.8924321487042E-01;0.001
3.6706721511434E-01;-2.6371790978555E+00;-2.2820773486820E+00;1.6897997953941E-01;-1.7354370388425E-01;-8.9902234526165E-02;0.001
-3.2150617021571E-01;7.7872819958804E-01;2.4476706359019E-01;-6.6628750712471E-01;2.4411793315953E-02;6.2282419382187E-01;0.001
-6.0385996902748E-02;2.3106238886190E-03;-1.4191208669573E-01;8.8653393674498E-01;1.2632065489255E-01;1.0550067292123E+00;0.001
5.1750537663534E-03;-1.0212856657535E-01;2.4378837797092E-01;3.9343670097371E-01;9.8351882340874E-01;3.4654228714098E-01;0.001
3.2884145167520E-01;4.5607899222385E-01;-4.8191827519977E-03;3.5716814223837E-01;5.5593717962421E-01;4.8483722580448E-01;0.001
-3.3549827638763E-01;3.4025794087190E-01;-9.1211018758705E-02;-9.0764100569367E-02;7.9371378042351E-01;3.4023976645960E-01;0.001
1.1538782513365E+00;-2.1465277747535E+00;3.2041940401031E-01;-1.4771525199229E-02;-1.5015722282065E-01;3.8487428258109E-01;0.001
1.0026044452626E+00;5.8291115776698E-01;-7.9944976522518E-01;-5.4118288933749E-02;2.5446288106544E-01;3.7737103065913E-01;0.001
2.5199442777068E+00;-8.2062437904249E+00;-3.7438534103720E+00;1.3466491776728E-02;-6.0863298295513E-03;-3.4557692061187E-01;0.001
3.1112481522720E-01;-1.3519429334271E-01;3.5012897656093E-02;3.1889656451093E-01;-2.2156847499714E-01;6.8177414765144E-01;0.001
1.6054613136654E-01;-1.4670263777631E+00;5.4657401836205E-01;1.7622810260430E-01;-1.4241811693227E-01;1.2461340361744E-01;0.001
2.0814347730562E-01;-4.9808493354266E-01;3.7004377300013E-02;-2.1183685590219E-03;-6.2109579634637E-02;-6.7971163231011E-01;0.001
-6.2502150440365E-01;-6.3696090874605E-01;1.1748304260849E+00;6.1407866432797E-01;-2.1137403850544E-01;3.5838777276475E-01;0.001
-2.8889314717723E-01;8.8144925048897E-01;-2.2389643336595E-01;1.8304525003243E-01;-5.9392803750693E-03;-2.9315042457770E-01;0.001
2.5491978959179E-01;-4.0026973316566E-01;2.4698569836804E-02;3.1418471900969E-01;-1.0527695390673E-01;-9.2741863449900E-01;0.001
3.9018455771513E-01;5.3621915413638E-02;-1.0635361410859E-01;-2.6248906025613E-01;4.7911202639248E-01;-8.5320969640037E-01;0.001
-6.7269119512427E-01;-4.5158621251945E-01;4.9389493197419E-02;2.5022714188676E-01;4.3366671698890E-01;7.1545502491755E-02;0.001
-2.3549634564099E-01;2.3796487595402E-01;-1.9042275541458E-02;8.2471629495515E-01;-1.7199335855689E-01;2.9737704525749E-02;0.001
3.3339060784754E-01;7.5210988473719E-02;6.2180784866486E-01;2.1715937711118E-01;3.5383520992186E-01;-4.6193071812734E-01;0.001
-8.9465823724747E-02;2.1841325064446E-01;1.8000482298371E-01;3.3473540001038E-01;-7.7179189732370E-02;-6.0242893950930E-01;0.001
-3.3343025047095E-01;1.4285649043436E-01;-8.1619525812386E-02;-3.2754942231461E-01;4.8223595034314E-01;-9.4954343749530E-02;0.001
1.6275934988006E-01;-1.6653479418028E-01;2.9511714754971E-01;-5.1465674833736E-01;-3.6345127668582E-01;1.4750488535195E-01;0.001
-1.1989859289726E+00;-7.7638673597405E-01;4.3466195408347E-01;-3.7422420790525E-01;-1.1809574409328E-01;6.5877844337016E-02;0.001
-1.3136394856590E+00;-2.3698486916177E+00;2.1225329291840E+00;1.7158017821943E-01;1.6969773025096E-01;-1.0428184862519E-02;0.001
1.7763182459807E-01;-4.0635198098701E-01;-4.5991288714501E-01;2.1001237809102E-01;-4.8095241921477E-01;2.5386409217442E-01;0.001
-1.4221269135822E+00;-2.7749817634054E-01;9.4658898207683E-01;-3.0155699400446E-01;3.6679713597207E-01;4.4096592256345E-01;0.001
-3.4794092440814E-01;-4.3108056601338E-01;-2.9537519342351E-01;4.8570951356822E-01;4.7354723168105E-01;1.9590279271769E-01;0.001
-3.0758421152551E-01;2.8165707373399E-02;-1.1640424153876E+00;-1.5493505654317E-01;-1.2972670486001E-01;-5.6311819386427E-01;0.001
-5.3816699165917E-01;1.5200108422136E-01;-1.7299284348759E-01;-3.8654835273498E-01;9.7849537437435E-01;-4.9051114870016E-01;0.001
-1.5916767683123E-01;-3.1088529008572E-01;4.5259672541666E-01;3.1992816154006E-01;-1.7534686018611E-01;-4.8646415809558E-01;0.001
5.7952800112033E-01;3.5133264813144E-01;6.5465597059242E-01;-3.2236772275377E-01;2.7817183665439E-01;-5.7846052504929E-01;0.001
4.8932135048817E-01;-4.8266724360301E-01;-1.6191342737244E-01;1.4176699852943E-01;2.3198441944213E-01;1.8642329236216E-01;0.001
1.9177168104711E+00;3.0337551647835E+00;1.0313610505342E+00;-3.0460385558831E-01;-1.8318644315630E-01;-4.1354269683662E-02;0.001
-6.0204894314030E-01;-4.7242267387699E-01;-5.4861554548539E-01;2.1022291308461E-01;3.9606790189271E-01;3.1836754105258E-01;0.001
-9.6841665416411E-02;-4.5557891077441E-01;-2.4001568076923E-02;-6.4683770974649E-01;7.6841559973141E-01;1.1232161254036E-01;0.001
-1.7414989677420E-01;-3.0655839459263E-01;2.2403105775728E-01;-4.9936818686395E-01;-6.5392906333127E-01;-2.1628422616182E-01;0.001
1.0286158956517E+00;2.1117408482781E-01;9.3354347043271E-01;7.9719392681794E-01;-3.1779541505261E-01;6.5658986343304E-02;0.001
8.5468964291450E-01;5.5782630310211E-01;4.0600781779981E-01;-3.2687558383610E-01;-2.2749389656520E-02;-4.9624641641898E-01;0.001
-1.9437551349008E-02;1.7548370692379E-01;-4.0160783135420E-01;-6.8330255760394E-01;1.9462081135678E-01;2.3805648787319E-01;0.001
-1.8710014993382E-01;7.0882854319991E-01;-1.3828115530463E-01;-3.7891077111055E-01;-2.3378986625778E-01;-1.6149542803821E-01;0.001
-1.2852736010051E-01;8.1556450478528E-01;5.9953644716761E-01;2.1880468846418E-01;-1.2650846035676E-01;1.2490944459635E-01;0.001
-2.9308830659901E+00;-1.3762142492953E+00;-7.6784959386296E-01;2.8159080128651E-02;-1.7813985972683E-01;2.0587006172392E-01;0.001
-4.2500667106392E-02;1.1327619183445E-02;1.2203782629464E-01;-4.1188932495218E-01;-6.0312828798656E-01;4.1835093233536E-01;0.001
